Mg-glutamate,K-glutamate,Amino acid,Spermidine,3-PGA,NTPs,PEG-8000,DNA,MG_fluo_1,MG_fluo_2,MG_fluo_3,MG_fluo_4,MG_fluo_5,MG_fluo_6,MG_fluo_median,MG_fluo_std,MG_yield_1,MG_yield_2,MG_yield_3,MG_yield_4,MG_yield_5,MG_yield_6,MG_yield_median,MG_yield_std,MG_fluo_slope_1,MG_fluo_slope_2,MG_fluo_slope_3,MG_fluo_slope_4,MG_fluo_slope_5,MG_fluo_slope_6,MG_fluo_slope_min_1,MG_fluo_slope_min_2,MG_fluo_slope_min_3,MG_fluo_slope_min_4,MG_fluo_slope_min_5,MG_fluo_slope_min_6,MG_fluo_slope_median,MG_fluo_slope_std,MG_fluo_slope_min_median,MG_fluo_slope_min_std,MG_yield_slope_1,MG_yield_slope_2,MG_yield_slope_3,MG_yield_slope_4,MG_yield_slope_5,MG_yield_slope_6,MG_yield_slope_min_1,MG_yield_min_slope_2,MG_yield_slope_min_3,MG_yield_slope_min_4,MG_yield_slope_min_5,MG_yield_slope_min_6,MG_yield_slope_median,MG_yield_slope_std,MG_yield_slope_min_median,MG_yield_slope_min_std,MG_fluo_time_peak_1,MG_fluo_time_peak_2,MG_fluo_time_peak_3,MG_fluo_time_peak_4,MG_fluo_time_peak_5,MG_fluo_time_peak_6,MG_fluo_time_peak_median,MG_fluo_time_peak_std,MG_yield_time_peak_1,MG_yield_time_peak_2,MG_yield_time_peak_3,MG_yield_time_peak_4,MG_yield_time_peak_5,MG_yield_time_peak_6,MG_yield_time_peak_median,MG_yield_time_peak_std,GFP_fluo_1,GFP_fluo_2,GFP_fluo_3,GFP_fluo_4,GFP_fluo_5,GFP_fluo_6,GFP_fluo_median,GFP_fluo_std,GFP_yield_1,GFP_yield_2,GFP_yield_3,GFP_yield_4,GFP_yield_5,GFP_yield_6,GFP_yield_median,GFP_yield_std,GFP_fluo_slope_1,GFP_fluo_slope_2,GFP_fluo_slope_3,GFP_fluo_slope_4,GFP_fluo_slope_5,GFP_fluo_slope_6,GFP_fluo_slope_min_1,GFP_fluo_slope_min_2,GFP_fluo_slope_min_3,GFP_fluo_slope_min_4,GFP_fluo_slope_min_5,GFP_fluo_slope_min_6,GFP_fluo_slope_median,GFP_fluo_slope_std,GFP_fluo_slope_min_median,GFP_fluo_slope_min_std,GFP_yield_slope_1,GFP_yield_slope_2,GFP_yield_slope_3,GFP_yield_slope_4,GFP_yield_slope_5,GFP_yield_slope_6,GFP_yield_slope_min_1,GFP_yield_min_slope_2,GFP_yield_slope_min_3,GFP_yield_slope_min_4,GFP_yield_slope_min_5,GFP_yield_slope_min_6,GFP_yield_slope_median,GFP_yield_slope_std,GFP_yield_slope_min_median,GFP_yield_slope_min_std,name_plate,Buffer,well_1,well_2,well_3,well_4,well_5,well_6
9.0,80.0,1.206,0.495,19.8,8.28,0.99,10.0,24780.666666666668,24072.33333333333,24288.0,22631.33333333333,26437.33333333333,24013.0,24180.166666666664,1240.0204239656105,17.509697993152884,16.708222301751793,16.95224807696897,15.07773787166854,19.38420819845331,16.641086926189725,16.830235189360383,1.2808282282993386,14709.808462680743,14820.162680100131,15250.13540871197,12452.042918144803,12544.413485318071,13684.740398651757,-1303.814642843889,-1436.239703747155,-1477.929074772257,-1214.713830260827,-1446.8664061653196,-1777.9290584234866,14197.27443066625,1208.73980503639,-1441.5530549562377,192.32538116137133,3.574855987434401,3.603090092524418,3.7130985316158864,2.9972071114445917,3.020840103112531,3.3125925223760304,2.553112799882838,,2.964780495851833,2.34244717142922,2.8913374327212176,3.674085868718608,3.443724254905216,0.282310669953784,2.8787748035015053,0.4151050313135815,116.216673,116.216673,103.983339,122.33334,207.966678,116.216673,116.216673,38.4264320416926,0.7274749721913237,0.7274749721913237,0.8244716351501669,0.6789766407119021,-0.0,0.7274749721913237,0.7274749721913237,0.2781322815298914,7436.333333333333,8649.0,9180.333333333334,4091.0,895.3333333333334,5027.666666666667,6232.0,3154.5405188688237,0.1012668359116091,0.1194652526793642,0.1274389405099858,0.0510636169228268,0.0031064367269862,0.0651201180546002,0.0831934769831046,0.0432153121005591,1222.0707780887865,1423.160685386338,1610.3541356755231,679.2915161149042,162.67029086265447,1186.9209162440918,-565.9010980046114,-545.815462664786,-600.4670751010549,-510.7823777697419,-226.31372842198448,-507.9797309781384,1204.495847166439,534.1048458316707,-528.2989202172639,135.1408870537221,0.0317894437735312,0.0376145485543794,0.0430371054438682,0.0160663967227865,0.0011010868793066,0.0307712344012691,-0.0012703453751486,,0.0222310440651053,-0.0387455339420403,-0.2321556173084551,-0.0406510520047636,0.0312803390874002,0.0141237285833084,-0.0268360460500197,0.0838766050070897,plate 8,P8_Buffer 13,C21,E17,G13,I9,K5,M1
7.56,0.0,0.9,0.75,0.0,8.28,2.01,8.2,22326.666666666668,21769.0,19153.0,15790.333333333332,16505.666666666668,14677.0,17829.333333333336,3212.169626188413,14.733009033108262,14.102011935831074,11.142020770600134,7.337179935374631,8.146576092431921,6.077448731007743,9.644298431516026,3.3178788444068026,12595.094681466237,12384.195510398067,11309.263688868466,9716.075764791512,10670.026666483564,5577.383892240661,-2161.307784124918,-2148.228765764101,-2207.084348387775,-1560.4903781749122,-1898.0925396134871,-1233.514919154501,10989.645177676017,2583.674791431421,-2023.160652688794,394.353844379816,3.03380687730202,2.979848365352211,2.704827267623536,2.2972104467313788,2.5412785996206284,1.238326935096185,4.580527884725458,,4.688759767233739,3.159984426804271,3.958194560302844,2.386899551745122,2.6230529336220827,0.6034375291295625,4.253899525012968,0.851152686823811,116.216673,122.33334,122.33334,116.216673,85.633338,171.266676,119.2750065,27.626757859968578,0.7274749721913237,0.6789766407119021,0.6789766407119021,0.7274749721913237,0.9699666295884316,0.2909899888765295,0.7032258064516129,0.1999637433558731,14438.0,40616.333333333336,18979.0,30019.33333333333,40613.333333333336,8506.0,24499.166666666664,13645.681675900256,0.206340432450008,0.5991971286720107,0.2744869502144741,0.4401685779673098,0.5991521078498805,0.1173192601578229,0.3573277640908919,0.1869376503239115,3346.5938230739075,4170.571979805338,5210.353939490251,4430.517469726571,5304.359383958619,1003.8146591926634,-226.0801745226842,-303.85362298968187,-220.70843483877735,-217.205126349273,-178.43517906542425,-423.1996655321317,4300.544724765954,1596.078192188892,-223.3943046807308,89.13011678887376,0.0933319125760697,0.1172006346049109,0.147320688593687,0.124730648102105,0.1500438066822949,0.0254670739504156,-0.2323144104803487,,-0.2359666534339017,-0.2383485510123059,-0.2647082175466448,-0.0982929734021435,0.1209656413535079,0.0422062734688577,-0.2341405319571252,0.0553195392092125,plate 8,P8_Buffer 14,D21,F17,H13,J9,L5,N1
9.0,53.6,0.9,0.495,30.0,9.0,3.0,10.0,17924.666666666668,20435.0,22287.33333333333,22442.666666666668,22477.0,23400.666666666668,22365.0,1999.6315956991973,9.752167630452831,12.592597480778291,14.688503559421047,14.864262463982415,14.903110462200916,15.94823476378794,14.776383011701732,2.0654374270546785,6737.329333115571,7365.9396530823105,9240.326471916818,9049.863267037428,9589.372774421106,10456.675179472746,-915.5312852571506,-968.6647973479664,-1006.2669751353146,-1083.1062080051104,-1101.907296898786,-1473.8418815345012,9145.094869477123,1408.0824692407325,-1044.6865915702124,199.8410414071245,1.5350987508201317,1.69592857907363,2.175490082565533,2.126760108595356,2.264793511257657,2.4866926631132644,1.6350745107500977,,1.849605563579012,2.0312805092179094,2.0757328895338154,2.955116934913592,2.1511250955804444,0.328868713998843,1.9404430363984608,0.4313264388200506,324.183351,207.966678,214.083345,226.316679,201.850011,159.033342,211.0250115,54.93661461390794,-0.9214682981090097,-0.0,-0.0484983314794214,-0.1454949944382646,0.0484983314794216,0.3879866518353725,-0.0242491657397107,0.3976337419387833,1637.6666666666667,1133.3333333333333,2146.0,1473.6666666666667,2828.333333333333,3934.3333333333335,1891.8333333333333,1037.9619061018177,0.0142465890474344,0.0066780886159848,0.0218751172417242,0.0117854507709815,0.0321148531195678,0.0487125295449145,0.0180608531445793,0.0142194552431255,271.3896309869411,139.7820087312257,401.3623759475545,180.65394110877708,393.187989472044,380.92640975877896,-581.782763157031,-476.68350847189913,-577.578792969626,-567.0688675011127,-563.0984512130076,-507.51262317953774,326.15802037286005,114.94439249453234,-565.0836593570601,43.12556571055234,0.004250432147001,0.0004380668229499,0.008015438895598,0.0016220312093012,0.0077786460183277,0.0074234567024223,0.0095275903136164,,0.0066693132195316,-0.0004763795156807,-0.0031758634378721,-0.0409686383485509,0.0058369444247117,0.0030395593944446,-0.0018261214767764,0.0267663334145005,plate 8,P8_Buffer 15,E21,G17,I13,K9,M5,O1
7.56,0.0,0.594,0.495,19.8,9.0,3.0,8.2,23124.33333333333,24198.666666666668,22471.0,22302.33333333333,24918.33333333333,28095.33333333333,23661.5,2164.990295077042,15.6355649528837,16.851167848594624,14.89632149163846,14.705475985827189,17.665467151058127,21.26022706387873,16.24336640073916,2.2362379121633675,9582.015826593146,12053.950296787454,9837.87412327662,8874.931396461507,13601.361656601548,13849.04556680951,-1319.3459771473592,-1312.8064679669494,-1348.773768459195,-1295.6402563683787,-1920.163383097364,-1665.9399637089937,10945.912210032036,2160.211987057053,-1334.0598728032771,258.1626034797851,2.2629112375849894,2.8953551916013485,2.3283725330899894,2.082003823489701,3.291260087419129,3.354629967732276,2.589834331448149,,2.65941197020347,2.533785678006359,4.010377789369334,3.4093042990108446,2.611863862345669,0.5045344670269316,2.6246231508258093,0.5572046443082572,214.083345,152.916675,152.916675,159.033342,159.033342,177.383343,159.033342,23.742334949324743,-0.0484983314794214,0.4364849833147942,0.4364849833147942,0.3879866518353725,0.3879866518353725,0.2424916573971079,0.3879866518353725,0.1718481117668633,569.3333333333334,658.3333333333334,515.6666666666666,417.0,732.0,1773.6666666666667,613.8333333333334,500.09381342126426,-0.0017858259444993,-0.0004502082213023,-0.0025911984292735,-0.0040718832460012,0.0006553030776734,0.0162875329840051,-0.0011180170829008,0.0068509851426186,98.09263770612333,94.8228831159192,84.1961806977558,57.22070532857195,102.99726959142949,210.0817324206141,-640.4047918814048,-670.5332448911427,-628.7270969163899,-559.5951427235033,-588.7893801360399,-564.7333285081097,96.45776041102128,52.65472530231938,-608.7582385262149,44.65503322411712,-0.0007695768511283,-0.0008642940020364,-0.0011721247424877,-0.0019535412374795,-0.0006275011247661,0.0024744855674741,0.0493846764589121,,0.0414450178642315,-0.0055577610162762,0.0142913854704247,-0.0020643112346168,-0.0008169354265823,0.0013923877579515,0.0278682016673281,0.0277156134237064,plate 8,P8_Buffer 16,F21,H17,J13,L9,N5,P1
6.12,0.0,0.0,1.005,0.0,9.0,0.99,10.0,13189.333333333332,18092.666666666668,13205.0,12060.666666666668,12121.666666666668,14219.333333333332,13197.166666666666,2243.681762606242,4.394161196549829,9.94225880620161,4.411887953018468,3.1170804007455555,3.186101601463861,5.559601143104826,4.4030245747841485,2.3175190354333943,4844.95886403494,8261.852410798238,6176.566420895565,5378.746300885762,4377.383957635753,5428.610058386375,-1202.452250547564,-1050.40866210307,-778.201592468578,-652.3160407457196,-704.6321141889866,-974.3868678808232,5403.678179636068,1373.716644443331,-876.2942301747007,216.21687469504752,1.0509361339061525,1.925147684100724,1.3916276686590128,1.187505545934156,0.9313071849321588,1.2002631786044595,2.313456488614508,,1.310378863225255,1.0127411863274824,1.1364347663369492,1.7742297882607414,1.1938843622693078,0.3208423058490952,1.5423043257429982,0.4666711798454988,305.83335,269.133348,140.68334099999998,116.216673,103.983339,128.450007,134.56667399999998,86.93417203928256,-0.7759733036707451,-0.4849833147942153,0.5334816462736375,0.7274749721913237,0.8244716351501669,0.6304783092324805,0.581979977753059,0.629233533468925,634.0,574.0,600.3333333333334,549.3333333333334,371.6666666666666,580.6666666666666,577.3333333333333,92.62013220077422,-0.0008153771119142,-0.0017157935545189,-0.0013206107824869,-0.0020859647587008,-0.0047521978915248,-0.0016157472831184,-0.0016657704188187,0.0012688402307435,78.4741101648989,65.39509180408223,75.20435557469442,75.2043555746945,49.86375750061265,64.57765315653107,-420.864126539129,-374.1533466790702,-378.1237629671753,-339.12026178402624,-293.1101436218683,-242.4289474737046,70.29972368938832,10.591010537999756,-356.63680423154824,64.6038399525093,-0.0013378797565769,-0.0017167483602093,-0.001432596907485,-0.001432596907485,-0.0021666548270228,-0.0017404276479363,-0.0998809051210794,,-0.1289400555776097,-0.1554585152838423,-0.1867407701468832,-0.2211988884477962,-0.0015746726338471,0.0002800659073383,-0.1435490273918218,0.040097048967007,plate 8,P8_Buffer 17,A2,G21,I17,K13,M9,O5
7.56,0.0,1.206,0.75,40.2,8.28,0.0,10.0,23460.0,24116.33333333333,23982.666666666668,23460.0,21998.33333333333,24984.0,23721.333333333336,990.5736983444758,16.015370139350004,16.758008085876472,16.6067649083462,16.015370139350004,14.3615014773294,17.7397686622139,16.311067523848102,1.0231724659767902,9123.43274531702,10414.168369800094,10039.781469221722,10463.214688653152,8379.563576045584,12734.059251549908,-2217.711050805941,-1269.482219646747,-1071.6620669393956,-1061.035364521234,-1441.1443356324612,-1719.0734757998111,10226.974919510909,1485.5916571229516,-1355.313277639604,444.47933622405947,2.145582845322034,2.475817304115629,2.3800304883287597,2.488365795266746,1.955264062863407,3.069360935563521,4.713885025673167,,2.0042225385908385,1.97909728015142,2.8778084474076797,3.534930591207958,2.427923896222194,0.3469715932681695,2.6748736677046545,0.9593409235295782,171.266676,159.033342,159.033342,146.800008,152.916675,122.33334,155.9750085,16.601615339824082,0.2909899888765295,0.3879866518353725,0.3879866518353725,0.4849833147942158,0.4364849833147942,0.6789766407119021,0.4122358175750833,0.120163254983887,682.3333333333334,537.3333333333334,575.6666666666666,1254.0,649.6666666666666,654.0,651.8333333333333,264.5355468657389,-9.004164426047045e-05,-0.0022660480472218,-0.0016907819866688,0.0084889261283343,-0.000580268374123,-0.0005152382977126,-0.0005477533359178,0.0036239782469474,89.91825123061308,71.11716233693946,76.02179422224553,140.59944737877674,76.02179422224555,115.25884930469492,-527.3647046200629,-335.8505071938221,-283.7679876498565,-344.0248936693322,-337.2518305896237,-301.6115055563991,82.9700227264293,27.59021945739925,-336.5511688917229,87.67676216332119,-0.0010063697283985,-0.0015509933461201,-0.0014089176197579,0.0004617461106769,-0.0014089176197579,-0.0002723118088607,-0.0274712187375941,,-0.1930924970226276,-0.1521238586740767,-0.1567288606589914,-0.1809606986899558,-0.0012076436740782,0.0007295885334338,-0.1572052401746721,0.0544174994600266,plate 8,P8_Buffer 18,B2,H21,J17,L13,N9,P5
7.56,53.6,0.594,0.0,19.8,9.0,1.5,8.2,25004.33333333333,24408.666666666668,24127.33333333333,24610.0,24879.0,23478.666666666668,24509.333333333336,558.5862710649284,17.762775729120005,17.088781818280594,16.770454531907642,17.316589497154126,17.620961677370914,16.036491381099868,17.20268565771736,0.5769687741371172,10400.271912791726,11456.402645427654,10786.920393083365,11605.993917929492,11601.906724691737,9477.383679706616,-2111.444026624305,-1985.5584749014488,-1194.2778640720512,-3516.8546156638217,-1300.544888253686,-1230.2451645642964,11121.661519255507,846.8994855688135,-1643.0516815775673,891.2449370439758,2.472261898289479,2.742472741076891,2.571185836864128,2.7807456390878023,2.779699931491876,2.2361411231292707,4.462632441278938,,2.294129366738023,7.7855168953278175,2.5453819511322493,2.379168702994529,2.6568292889705094,0.1978000229315266,3.35518835775671,1.9236164008394403,171.266676,128.450007,146.800008,152.916675,152.916675,146.800008,149.8583415,13.813378929984289,0.2909899888765295,0.6304783092324805,0.4849833147942158,0.4364849833147942,0.4364849833147942,0.4849833147942158,0.460734149054505,0.0999818716779365,1365.6666666666667,1342.3333333333333,729.6666666666666,906.3333333333334,1342.6666666666667,1091.6666666666667,1217.0,267.43742085593425,0.0101647011742931,0.0098145392243912,0.0006202868826832,0.003271513074797,0.0098195415379613,0.0060527994197316,0.0079336693220614,0.0036637321792278,157.76565897734832,162.6702908626545,102.9972695914295,101.3623922963274,171.6621159857158,107.0844628291846,-635.7337138953988,-604.2039374898594,-479.7197091628027,-526.4304890228616,-508.2132848774386,-471.5453226872926,132.42506090326646,33.33472977035814,-517.3218869501501,67.48034622315532,0.0009590111529445,0.0011010868793066,-0.0006275011247661,-0.0006748597002202,0.0013615590443039,-0.000509104686131,0.0462088130210398,,-0.0598650258038904,-0.0281063914251686,-0.0404922588328701,-0.0654227868201665,0.0002249532334067,0.0008814948588256,-0.0342993251290193,0.0418823826696597,plate 8,P8_Buffer 19,A6,C2,I21,K17,M13,O9
7.56,66.4,1.206,0.75,19.8,8.28,2.49,10.0,22440.33333333333,23675.666666666668,20742.666666666668,23249.33333333333,22254.0,25295.33333333333,22844.83333333333,1531.8599249375343,14.861622308763684,16.259395914567182,12.940720804619804,15.77700183960154,14.65078705629629,18.09204080139913,15.31931207418261,1.5822718688663409,13608.718604429509,12572.206399334806,9528.88231450233,12797.81946605889,10780.380883902952,14215.258080912372,-3019.384810154195,-2489.918120440433,-956.4032176347018,-1298.9100109585827,-1275.2042901796042,-2057.493075885935,12685.012932696847,1770.6800235494882,-1678.201543422259,806.5498995441561,3.2931423610917965,3.027950914764832,2.249317038837945,3.085673974059976,2.569512704710645,3.4483253683272923,6.609323478273537,,1.7317101201324911,2.5415165267569506,2.485467873315165,4.335073436894174,3.056812444412404,0.4135562191624764,3.438294981825562,1.7408150670728444,128.450007,110.100006,171.266676,140.68334099999998,140.68334099999998,110.100006,134.56667399999998,23.02229821664048,0.6304783092324805,0.7759733036707452,0.2909899888765295,0.5334816462736375,0.5334816462736375,0.7759733036707452,0.581979977753059,0.1666364527965609,9055.666666666666,24105.33333333333,11258.333333333334,11472.0,13659.333333333334,8278.333333333334,11365.166666666668,5778.898921459385,0.125568075234796,0.3514175306079061,0.1586233633055288,0.1618298463039155,0.194655027950427,0.1139026799894951,0.1602266048047221,0.0791674473650458,1581.7437830112383,2334.604777405736,1893.187907728181,1192.6429867769486,2142.506695231244,958.0380949298036,-663.2930740128336,-685.4806944463617,-538.3417378871766,-602.8026140940576,-513.8185784606458,-542.0786002759813,1737.4658453697098,539.6634157335073,-572.4406071850194,71.29565756418582,0.0422083303734223,0.0640169543700125,0.0512301389974189,0.0309369894153583,0.0584523217541616,0.0241410338377021,0.0649464073044857,,-0.0200079396585945,0.0238189757840412,-0.0366812227074234,-0.0174672489082968,0.0467192346854206,0.0142707179491934,0.0031758634378722,0.0442503955583384,plate 8,P8_Buffer 20,B6,D2,J21,L17,N13,P9
7.56,26.4,0.9,0.75,40.2,9.0,2.49,8.2,21493.0,20555.33333333333,21440.33333333333,18852.0,19161.33333333333,20191.666666666668,20373.5,1112.827178689319,13.789719289958084,12.728754057058666,13.730127215020968,10.801440747383577,11.15144989638132,12.317267007967567,12.523010532513116,1.1494491833656453,7586.648087921087,7072.47917861149,7246.593610539861,6198.637264379443,6151.225822821482,6528.065039342506,-1257.2206399334789,-1872.168056791152,-1816.348674858386,-844.4141229202125,-879.5639847649044,-1055.3132939883758,6800.272108976998,591.4313326829684,-1156.2669669609272,455.86885186014814,1.752396789253662,1.6208467736861056,1.6653939172725758,1.397274489677016,1.385144281564268,1.4815585219086933,2.4429482051869047,,3.764923341538061,1.466928550424736,1.5500351744935887,1.9655682948378828,1.5512026477973997,0.1381334304253855,2.2042582500123937,0.9839234576507416,189.616677,207.966678,171.266676,330.300018,263.016681,250.783347,229.3750125,58.25302479384424,0.1454949944382648,-0.0,0.2909899888765295,-0.9699666295884312,-0.4364849833147942,-0.3394883203559509,-0.1697441601779754,0.4216380712721401,764.3333333333334,1210.3333333333333,1065.0,1490.0,1026.3333333333333,1241.3333333333333,1137.6666666666663,243.7549467684175,0.0011405274939659,0.0078336230506609,0.0056526143341295,0.0120305641359128,0.0050723459600065,0.0082988382126733,0.0067431186923952,0.0033392964958426,162.67029086265453,148.77383385428712,101.36239229632744,148.77383385428712,116.07628795224598,164.30516815775664,-532.5028904046692,-542.5457080745819,-544.4141392689842,-450.9925795488666,-395.4067515153972,-432.30826760484325,148.77383385428712,25.780655101904102,-491.7477349767679,64.86080951108183,0.0011010868793066,0.0006985389879472,-0.0006748597002202,0.0006985389879472,-0.0002486325211337,0.0011484454547607,-0.0239777689559348,,-0.0158793171893608,-0.0793965859468042,-0.1171893608574826,-0.0921000396982927,0.0006985389879472,0.0006817368878056,-0.0516871774513695,0.0402565398112151,plate 8,P8_Buffer 21,A10,C6,E2,K21,M17,O13
7.56,0.0,0.0,0.75,0.0,9.0,2.49,8.2,12778.666666666668,9005.666666666668,10826.666666666668,16909.666666666668,16543.666666666668,15306.666666666668,14042.666666666668,3224.8070588279643,3.929493878052825,-0.3396371106384375,1.7208154550670458,8.60370011030398,8.189572905994146,6.789913475034407,5.359703676543616,3.3309321620337857,3489.645586395339,2037.8745483447133,3224.795464588805,9129.154815849875,8079.563592394358,7632.424652183946,-2835.3443375055654,-686.6484639428643,-626.9754426716382,-1280.1089220649071,-1061.8528031687829,-1168.1198273504187,5561.035119289642,3017.2120319140968,-1114.9863152596008,807.1722689204541,0.704179495096919,0.332744157023819,0.6364176428808802,2.147046835956331,1.8785091253224009,1.7641087143280392,6.174187134311677,,0.9528271085103994,2.497064146441045,1.981029992339063,2.232282576733292,1.234144104712479,0.7046935548686124,2.1066562845361774,1.742158356543411,483.216693,55.050003,36.700002,207.966678,214.083345,159.033342,183.50001,160.93926119896244,-2.18242491657397,1.2124582869855394,1.3579532814238042,-0.0,-0.0484983314794214,0.3879866518353725,0.1939933259176862,1.1648857707224918,1023.0,12917.0,5018.666666666667,33439.333333333336,12619.0,13324.666666666666,12768.0,11181.72223152422,0.0050223228243062,0.1835148756299788,0.0649850555882095,0.491492315195778,0.1790428072983754,0.1896327051261208,0.1812788414641771,0.153182884533167,126.70299037040932,3019.6183640534973,953.1334630444971,4421.525644603516,2714.713748516967,3617.1660154132974,-533.2035521025704,-448.4234866565638,-415.49238685522215,-349.8637411518398,-296.8470060106731,-275.12649337574567,2867.166056285232,1629.61052855059,-382.67806400353095,97.96013613019552,5.919821931756383e-05,0.0838601974852596,0.0239989581113399,0.1244701759371079,0.0750278231630793,0.101169756813715,-0.0235013894402538,,-0.1035331480746325,-0.1481540293767363,-0.1842000793965854,-0.1989678443826911,0.0794440103241695,0.0430929937846028,-0.1258435887256844,0.0607999830677953,plate 8,P8_Buffer 22,B10,D6,F2,L21,N17,P13
4.68,26.4,0.594,0.0,0.0,9.0,1.5,8.2,22219.0,17515.0,13097.0,16507.333333333332,22235.33333333333,22523.0,19867.0,3911.6067154426833,14.611184728015296,9.288631807049567,4.289686482894254,8.148461917588158,14.629665814546426,14.95515923651308,11.94990826753243,4.040333693151487,10703.541651033156,7506.539100461087,5115.531056374331,7633.242090831497,11905.993901580718,9989.100273073556,-1823.705622686343,-972.7519905857232,-906.5394601340904,-1056.9481712834774,-1625.885469978996,-2073.024410189408,8811.171181952526,2501.752179625864,-1341.4168206312368,495.3108032619005,2.5498534019072263,1.7319009203735023,1.120161976756488,1.7643178558472248,2.8575005766288086,2.3670637141392703,3.7823177512268864,,1.613814676685974,1.9694337192131777,3.314601401816105,4.37179496845949,2.065690784993248,0.5843038600580003,2.642017560514641,1.069052900123837,165.15000899999998,250.783347,128.450007,159.033342,177.383343,171.266676,168.2083425,40.69614272091996,0.3394883203559511,-0.3394883203559509,0.6304783092324805,0.3879866518353725,0.2424916573971079,0.2909899888765295,0.3152391546162403,0.2945605517617288,1051.0,1018.3333333333334,2628.0,1845.6666666666667,1621.3333333333333,1317.6666666666667,1469.5,605.7589913121848,0.0054425171641884,0.0049522904343258,0.029108462663982,0.0173680327151307,0.0140014756825031,0.0094443680202093,0.0117229218513562,0.0082985346711168,161.85285221510335,139.7820087312259,331.8800909057171,258.3106126261247,212.53404836326703,180.6539411087769,-352.43283404414296,-386.2981494426855,-378.5908707657759,-308.2911470763873,-227.9486057170865,-184.97468824583245,196.59399473602195,70.99397004791902,-330.3619905602651,83.20644068477988,0.0010774075915796,0.0004380668229499,0.0060026994388008,0.0038715635433686,0.0025455234306552,0.0016220312093012,-0.1464073044859067,,-0.1286224692338225,-0.1764192139737988,-0.2310440651051999,-0.2602620087336239,0.0020837773199782,0.0018773459402844,-0.1614132592298527,0.0516429476786603,plate 8,P8_Buffer 23,A14,C10,E6,G2,M21,O17
4.68,26.4,1.494,0.495,19.8,8.28,2.01,8.2,24248.0,20901.0,21676.33333333333,21361.0,22232.33333333333,20306.666666666668,21518.666666666664,1372.9491479887236,16.906988273219262,13.119874194462398,13.997160057144246,13.640361937584046,14.6262713292652,12.44738894374798,13.818760997364146,1.4181315007213562,10540.053921522953,9661.307375405597,9796.184752251518,9886.103003482129,9325.340091262124,10741.961267468056,-1310.3541520242975,-1330.7901182130731,-1638.1470496922575,-2324.7955136351247,-1681.4712980124636,-1318.5285384998076,9841.143877866823,541.5081995676098,-1484.4685839526653,392.1768438465721,2.5080250980701657,2.2831979649459635,2.3177063156115394,2.3407118827219224,2.197240800560804,2.559683053308936,2.568574497384022,,3.343592084630814,4.967070322255036,3.446025830576155,2.5879016192605,2.329209099166731,0.126473490794652,2.980242193353016,0.846453962874507,159.033342,128.450007,146.800008,122.33334,189.616677,116.216673,137.62500749999998,27.55896203296573,0.3879866518353725,0.6304783092324805,0.4849833147942158,0.6789766407119021,0.1454949944382648,0.7274749721913237,0.5577308120133482,0.1994730340435423,1791.3333333333333,2116.333333333333,2062.0,1966.3333333333333,1774.3333333333333,4791.666666666667,2014.1666666666663,1171.5841317540016,0.0165526556032164,0.0214299113339919,0.0206145342220777,0.0191788702274802,0.0162975376111451,0.0615784800470217,0.0198967022247789,0.0160499995492107,242.77927832265485,356.4032503322479,336.78472279102334,377.6566551685749,234.6048918471449,1331.6075568606234,-592.7597964241448,-575.0097000773226,-428.3378513167384,-583.8847482507338,-361.0743283182539,-382.5612870538809,346.59398656163563,421.42348978743206,-501.67377569703046,108.18781997560863,0.0034216570765551,0.0067130780706116,0.006144775165163,0.0073287395515142,0.0031848641992848,0.0349624683289526,0.016990869392616,,-0.094799523620484,0.0109567288606589,-0.1405319571258431,-0.1259229853116312,0.0064289266178873,0.0111440123317365,-0.0449384676458911,0.0671479020192085,plate 8,P8_Buffer 24,B14,D10,F6,H2,N21,P17
